id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
31517508,Light Filled Room In Heart Of Brooklyn,7777033,Martha,Brooklyn,Crown Heights,40.66915,-73.95321,Private Room,0.23952095808383234,0.1,0.0,2019-06-23,0.72,1,342
31517652,City Life Private Rm-Near Columbia University Nyc.,16480700,Eddie&Vlad,Manhattan,Harlem,40.81878,-73.95302,Private Room,0.23053892215568864,0.0,0.02384737678855326,2019-05-18,3.36,7,351
31520819,Private Apartment (1St Floor) With All Amenities,220125576,Yogi,Queens,Ozone Park,40.67883,-73.85627,Entire Home/Apt,0.2155688622754491,0.1,0.011128775834658189,2019-05-27,1.2,3,52
31521732,Comfortable Room For 4-Near Columbia University.,16480700,Eddie&Vlad,Manhattan,Harlem,40.81981,-73.95353,Private Room,0.23652694610778444,0.0,0.001589825119236884,2019-03-14,0.26,7,60
31529989,Sunny East Village Private Room With Bath,180126576,P,Manhattan,East Village,40.72475,-73.98345,Private Room,0.3592814371257485,0.20000000000000004,0.001589825119236884,2019-05-12,0.52,3,0
31530836,Cozy Priv Room! In Prime East Village!,180126576,P,Manhattan,East Village,40.72471,-73.98367,Private Room,0.29940119760479045,0.20000000000000004,0.001589825119236884,2019-04-12,0.34,3,0
31532352,Super Cute Crown Heights Hideaway .,158739,Zahavah Cara,Brooklyn,Prospect-Lefferts Gardens,40.66324,-73.94233,Entire Home/Apt,0.31736526946107785,0.1,0.004769475357710652,2019-03-29,0.74,2,0
31532357,"Beautiful, Spacious 1Brm, Unbelievable Location!",5916186,Carmel,Manhattan,Hell'S Kitchen,40.76462,-73.98734,Private Room,0.3293413173652695,0.20000000000000004,0.011128775834658189,2019-07-02,1.71,1,3
31532642,Nice Cozy Apartment In Washington Heights!,26018582,Mery,Manhattan,Washington Heights,40.83419,-73.94638,Entire Home/Apt,0.4041916167664671,0.20000000000000004,0.001589825119236884,2019-02-06,0.2,1,214
31533891,Upper West Side Studio,171367408,Samantha,Manhattan,Upper West Side,40.79003,-73.97693,Entire Home/Apt,0.2694610778443114,0.1,0.012718600953895072,2019-06-23,1.98,1,0
31534487,New York Big Room,21250331,Clara,Queens,Bayside,40.75409,-73.76935,Private Room,0.1407185628742515,0.0,0.030206677265500796,2019-06-20,3.63,3,350
31534723,Brownstone Fashion Studio,20863433,Mona,Brooklyn,Bedford-Stuyvesant,40.685,-73.94711,Entire Home/Apt,0.38922155688622756,0.0,0.011128775834658189,2019-06-30,1.98,1,16
31535692,"Beautiful, Charming Bohemian Brownstone Loft",82400601,Valerie,Brooklyn,South Slope,40.66716,-73.98335,Entire Home/Apt,0.29940119760479045,0.0,0.014308426073131956,2019-03-02,1.74,1,0
31536758,Gorgeous Views From Cleanly Home In Lincoln Square,236349458,Jeannette,Manhattan,Upper West Side,40.77714,-73.9881,Private Room,0.5389221556886228,0.20000000000000004,0.020667726550079493,2019-06-28,2.6,1,0
31538945,Private Room In Artsy Williamsburg Loft!,52531721,Pamela,Brooklyn,Williamsburg,40.71126,-73.94917,Private Room,0.16467065868263475,0.1,0.041335453100158986,2019-06-29,5.1,1,156
31539511,Great Space With Private Entrance,235763046,Yvonne,Queens,Rosedale,40.66818,-73.73399,Entire Home/Apt,0.17964071856287425,0.0,0.04769475357710652,2019-06-29,5.45,1,282
31541068,"Bright Guest Room In Fort Greene, Bk",115252929,Duaa,Brooklyn,Fort Greene,40.68431,-73.97209,Private Room,0.19461077844311378,0.0,0.014308426073131956,2019-06-23,2.87,1,157
31541668,Contemporary Bedroom In Brooklyn,62954830,Rose-Camille,Brooklyn,Clinton Hill,40.69571,-73.96944,Private Room,0.2694610778443114,0.0,0.014308426073131956,2019-05-26,2.84,1,144
31542692,Bk Spot,64091336,Allan,Brooklyn,Bedford-Stuyvesant,40.693,-73.934,Entire Home/Apt,0.3592814371257485,0.20000000000000004,0.01907790143084261,2019-06-10,2.13,1,0
31542976,"Cozy, Bright Room In Uptown Manhattan",112290211,Valerie,Manhattan,Washington Heights,40.84623,-73.93578,Private Room,0.2095808383233533,0.1,0.015898251192368842,2019-06-24,2.13,1,152
31543432,Private Bright Room With Private Detached Bathroom,26295375,Alex,Bronx,Port Morris,40.80797,-73.92865,Private Room,0.2844311377245509,0.20000000000000004,0.007949125596184421,2019-07-02,0.96,1,49
31543550,Lower Manhattan 1 Bedroom Short Or Long Term,7285648,Josh,Manhattan,Chelsea,40.74562,-74.00538,Private Room,0.2574850299401198,0.0,0.0,2019-06-23,0.72,3,0
31552528,Comfy & Spacious Room In Williamsburg Loft,236432765,Aleks,Brooklyn,Williamsburg,40.71736,-73.95394,Private Room,0.14970059880239522,0.1,0.004769475357710652,2019-05-03,0.78,2,330
31553066,Near Major Transportation,41090359,Abi,Queens,Little Neck,40.77122,-73.738,Private Room,0.29940119760479045,0.0,0.0,2019-06-23,0.72,1,88
31553305,Private Loft-Style Bedroom W/ Your Own Bathroom,15058648,Shola,Brooklyn,Bushwick,40.69866,-73.92929,Private Room,0.2095808383233533,0.20000000000000004,0.006359300476947536,2019-05-31,0.73,3,21
31556929,Sunny Central Corner Room In Bushwick,8288491,Sofia,Queens,Ridgewood,40.70667,-73.9147,Private Room,0.2095808383233533,0.1,0.0,2019-06-23,0.72,2,92
31557309,"Ideal Beach Bungalow In Belleharbor, Rockaway!",40025069,Briana,Queens,Belle Harbor,40.57518,-73.84558,Entire Home/Apt,0.2904191616766467,0.1,0.003179650238473768,2019-06-30,2.0,1,52
31557451,"Spacious, Stylish & Sunny Mid-Century Home",398617,Sarah,Brooklyn,Bedford-Stuyvesant,40.68387,-73.95476,Entire Home/Apt,0.4640718562874252,0.1,0.015898251192368842,2019-07-01,2.11,1,42
31557578,Cozy Room Next To Subways And Prospect Park,227134858,Hitalo,Brooklyn,Prospect-Lefferts Gardens,40.66238,-73.94289,Private Room,0.17365269461077845,0.0,0.012718600953895072,2019-06-30,1.56,5,158
31560410,Homey Studio Just Minutes From Time Square,21129281,Sy,Manhattan,Washington Heights,40.83899,-73.93979,Entire Home/Apt,0.2095808383233533,0.4,0.015898251192368842,2019-04-08,1.78,1,191
31560479,Large Private Rooms For Rent 5 Mins From Si Ferry,236556387,Samuel,Staten Island,Stapleton,40.63474,-74.07758,Private Room,0.17065868263473055,0.0,0.011128775834658189,2019-06-22,3.56,1,365
31560811,Williamsburg Hidden Gem,5178818,Daniel,Brooklyn,Williamsburg,40.71186,-73.95736,Entire Home/Apt,0.3862275449101797,0.0,0.044515103338632754,2019-07-07,5.22,1,93
31561218,Huge Bright King Size Private Bedroom In Nyc,59051417,Kai,Manhattan,East Harlem,40.7961,-73.94791,Private Room,0.3263473053892216,0.0,0.003179650238473768,2019-04-23,0.44,6,0
31561805,Pam'S Cozy 2 Bedroom In Brooklyn,236565167,Pamilitta,Brooklyn,East Flatbush,40.6386,-73.93654,Private Room,0.23952095808383234,0.0,0.015898251192368842,2019-05-26,1.95,1,4
31562978,Bright 3 Bedroom Apt In South Brooklyn,27479250,Patrice,Brooklyn,Bensonhurst,40.60364,-73.99524,Entire Home/Apt,0.37425149700598803,0.1,0.0,2019-06-23,0.72,1,0
31564154,West Village Cozy Studio,49503035,Gabriella,Manhattan,West Village,40.73041,-74.00251,Entire Home/Apt,0.25449101796407186,0.20000000000000004,0.007949125596184421,2019-06-22,1.08,1,16
31564614,Solo/Couple 2 Stops From The City (Good Price!),235548617,Khalid,Queens,Long Island City,40.75683,-73.93184,Private Room,0.16467065868263475,0.0,0.046104928457869634,2019-06-19,5.37,2,1
31565105,Massive Room In Bed-Stuy Clinton Hills,236596347,John,Brooklyn,Bedford-Stuyvesant,40.68226,-73.94493,Private Room,0.2065868263473054,0.1,0.001589825119236884,2019-03-30,0.29,1,95
31565717,Renovated Entire Floor Apt In Prime Williamsburg!,27446767,Dario,Brooklyn,Williamsburg,40.71272,-73.95599,Private Room,0.17664670658682635,0.30000000000000004,0.0,2019-06-23,0.72,1,0
31566109,B In Brooklyn!,154390742,Brittney,Brooklyn,Bedford-Stuyvesant,40.69382,-73.95862,Entire Home/Apt,0.3592814371257485,0.1,0.012718600953895072,2019-06-02,1.41,1,0
31566176,One Room In Bushwick,236607981,Alla,Brooklyn,Bushwick,40.69494,-73.92724,Private Room,0.23952095808383234,0.0,0.0,2019-06-23,0.72,1,0
31566253,Full Sunny East Williamsburg Apt,174559516,Joseph,Brooklyn,Williamsburg,40.70214,-73.94512,Entire Home/Apt,0.3592814371257485,0.4,0.001589825119236884,2019-02-27,0.23,1,0
31569502,Entire 1 Br Apartment In Perfect Astoria Location,39192815,Agnes,Queens,Astoria,40.76533,-73.92171,Entire Home/Apt,0.2844311377245509,0.1,0.0,2019-06-23,0.72,1,0
31570303,Worldclass Casa - Jfk Master Suite W/ Prvt Bath,115136074,Tina,Queens,Springfield Gardens,40.68955,-73.74867,Private Room,0.19461077844311378,0.1,0.015898251192368842,2019-06-18,2.38,3,68
31570962,A Home Away From Home.,81636631,Jermaine,Brooklyn,Bedford-Stuyvesant,40.67893,-73.91014,Entire Home/Apt,0.29940119760479045,0.20000000000000004,0.0,2019-06-23,0.72,1,89
31571554,Sweet Place In Bushwick  3 Blocks From Metro Stat,236659049,Yesenia,Brooklyn,Bushwick,40.69157,-73.90435,Entire Home/Apt,0.4191616766467066,0.1,0.01907790143084261,2019-06-23,2.07,4,48
31572551,Chic In The City,6486059,Matt,Manhattan,Washington Heights,40.85442,-73.93266,Entire Home/Apt,0.25449101796407186,0.30000000000000004,0.006359300476947536,2019-06-18,0.72,1,8
31572850,Affordable Manh. Studio For 2 For Weekend(Or Week),274333,Janu,Manhattan,Harlem,40.8013,-73.95474,Entire Home/Apt,0.26047904191616766,0.20000000000000004,0.003179650238473768,2019-05-11,0.95,3,49
31575039,Soho/Central/Quiet St/Close To Trains/Entire Place,114548258,Only One,Manhattan,Soho,40.72749,-74.0018,Entire Home/Apt,0.6137724550898204,0.0,0.003179650238473768,2019-07-01,2.0,2,124
31582772,1B  Share Rm Bed1 Guesthouse In Manhattan,7831209,Bobi,Manhattan,East Harlem,40.80745,-73.93955,Private Room,0.2155688622754491,0.0,0.003179650238473768,2019-03-10,0.45,10,365
31582797,Modern & Spacious Brownstone Apartment,2903063,Ana,Brooklyn,Bedford-Stuyvesant,40.68878,-73.94103,Entire Home/Apt,0.44610778443113774,0.1,0.03815580286168522,2019-07-07,4.8,1,194
31583242,Comfi & Cozy Studio In Private House,236745428,Lutz,Brooklyn,Flatbush,40.64003,-73.955,Entire Home/Apt,0.2844311377245509,0.1,0.014308426073131956,2019-06-17,1.79,1,0
31586233,"Full Apt 3 Bd/ 2 Ba W/Parking, Close To Train/Park",17790600,Claire,Brooklyn,Prospect-Lefferts Gardens,40.65801,-73.95732,Entire Home/Apt,0.44910179640718567,0.30000000000000004,0.0,2019-06-23,0.72,1,127
31589769,Beautiful Duplex Apartment For Rent,214623686,Earlene,Brooklyn,Bedford-Stuyvesant,40.68521,-73.95184,Entire Home/Apt,0.23952095808383234,0.1,0.030206677265500796,2019-07-07,4.67,1,81
31591448,"Apt In Little Italy/Chinatown, Lower Manhattan",217836856,Moying,Manhattan,Chinatown,40.71865,-73.99587,Entire Home/Apt,0.5688622754491018,0.0,0.07313195548489666,2019-07-05,8.47,2,232
31592115,Luxury Studio In Iconic Lower East Side,14278450,Linda,Manhattan,Lower East Side,40.71923,-73.98935,Entire Home/Apt,0.5988023952095809,0.0,0.011128775834658189,2019-05-01,1.86,1,0
31593170,Cute And Cozy Private Room,19418202,Yulia And Amine,Bronx,Van Nest,40.84555,-73.86787,Private Room,0.14970059880239522,0.0,0.030206677265500796,2019-07-06,4.35,1,32
31593677,Modern Nyc 2 Bedroom Apt Close To Subway 300#1C,137567864,Johanna,Bronx,Melrose,40.82421,-73.917,Entire Home/Apt,0.2964071856287425,0.1,0.017488076311605726,2019-06-22,1.94,1,107
31593740,Broadway - Cozy Standard King,224414117,Gabriel,Manhattan,Hell'S Kitchen,40.75636,-73.99675,Private Room,0.595808383233533,0.0,0.007949125596184421,2019-06-19,0.99,30,362
31594590,Prime Bushwick Entire 2 Bedroom Apt 10 Min To City,15147054,Chris & Grace,Brooklyn,Bushwick,40.69633,-73.93369,Entire Home/Apt,0.2844311377245509,0.20000000000000004,0.0,2019-06-23,0.72,2,0
31594754,Empire State - Comfy King Room,224414117,Gabriel,Manhattan,Hell'S Kitchen,40.75641,-73.99706,Private Room,0.3862275449101797,0.0,0.003179650238473768,2019-04-07,0.41,30,363
31595243,"Cozy And Renovated 2 Br Apt In Uws, Central Park",47038126,Brigitte,Manhattan,Upper West Side,40.7859,-73.9723,Entire Home/Apt,0.8982035928143713,0.20000000000000004,0.003179650238473768,2019-05-11,0.45,2,40
31595244,Central Park - Comfy King Room,224414117,Gabriel,Manhattan,Hell'S Kitchen,40.75504,-73.99716,Private Room,0.595808383233533,0.0,0.004769475357710652,2019-05-09,0.89,30,360
31595389,Private Cozy&Quiet Bedroom 1Min From Central Park,47038126,Brigitte,Manhattan,Upper West Side,40.78541,-73.97343,Private Room,0.3293413173652695,0.0,0.003179650238473768,2019-06-18,1.4,2,72
31596163,Great Location In Ny! Private Studio With Parking!,20056779,David & Orli,Queens,Forest Hills,40.72282,-73.85479,Entire Home/Apt,0.5239520958083833,0.1,0.017488076311605726,2019-06-16,1.96,1,172
31596199,Entire Contemporary Bronx Home,236852677,Emily,Bronx,Fordham,40.86906,-73.88753,Entire Home/Apt,0.5988023952095809,0.1,0.001589825119236884,2019-06-16,1.0,1,32
31596216,Flex Individual Bedroom Only One (1) Professional,236406472,Alix,Queens,Astoria,40.75667,-73.92726,Private Room,0.17964071856287425,0.4,0.006359300476947536,2019-06-29,1.29,1,150
31596519,Idyllic 1000 Sq Ft Bushwick Loft Steps From The L.,3246916,Jos,Brooklyn,Williamsburg,40.7049,-73.93301,Entire Home/Apt,0.7485029940119761,0.20000000000000004,0.003179650238473768,2019-05-15,0.37,1,0
31599106,纽约客民宿,192895513,Vivi,Queens,Flushing,40.75528,-73.83072,Private Room,0.2964071856287425,0.20000000000000004,0.003179650238473768,2019-06-21,0.78,3,336
31599436,"Elegant, Mid Century Modern Apt (Entire Place)",12618858,Alimah,Brooklyn,Bedford-Stuyvesant,40.6848,-73.92974,Entire Home/Apt,0.38922155688622756,0.1,0.007949125596184421,2019-06-16,1.39,2,64
31599484,Entire Apartment At The Best Part Of Williamsburg!,16949541,Sebastian,Brooklyn,Williamsburg,40.7133,-73.96341,Entire Home/Apt,0.3592814371257485,0.4,0.01907790143084261,2019-06-10,3.5,2,107
31599728,"Great Private Br, 59Th Ave & Main Street Flushing.",217910985,Acclaimed,Queens,Flushing,40.74295,-73.82544,Private Room,0.16467065868263475,0.4,0.0,2019-06-23,0.72,1,132
31600379,Great Apartment Park Slope,148787736,Fred,Brooklyn,Gowanus,40.66763,-73.9919,Entire Home/Apt,0.344311377245509,0.0,0.003179650238473768,2019-06-23,2.0,2,93
31600930,Frum Kosher House For Rent,57135136,Naftoli,Queens,Far Rockaway,40.59794,-73.74688,Entire Home/Apt,0.7485029940119761,0.9,0.0,2019-06-23,0.72,1,179
31602882,Extra Large Furnished Room,236914360,Jackie,Brooklyn,Crown Heights,40.67427,-73.94826,Private Room,0.23952095808383234,0.0,0.001589825119236884,2019-03-31,0.3,1,89
31614670,Xl Private Bedroom In The Heart Of Brooklyn,92588965,Kam,Brooklyn,East Flatbush,40.64842,-73.92753,Entire Home/Apt,0.1347305389221557,0.1,0.02702702702702703,2019-06-07,2.98,1,248
31616672,Beautiful 1 Bedroom Apartment In Prime Astoria,237012945,Gregory,Queens,Astoria,40.76923,-73.91855,Entire Home/Apt,0.23652694610778444,0.30000000000000004,0.0,2019-06-23,0.72,1,0
31620173,"Williamsburg 1.5 Bed, Private Yard, Music Venues",237049868,Luc And Deb,Brooklyn,Williamsburg,40.71364,-73.9383,Entire Home/Apt,0.2844311377245509,0.0,0.003179650238473768,2019-05-06,0.56,1,0
31621627,Peaceful Private Room In Kew Gardens! Room 2,23969698,Lindsey,Queens,Kew Gardens,40.7078,-73.83634,Private Room,0.11976047904191617,0.0,0.014308426073131956,2019-06-12,1.61,2,0
31621785,"Great Deal! Comfy, Brand New, Close To Subway:)",235073206,Julianna,Manhattan,Harlem,40.81893,-73.94512,Private Room,0.22455089820359284,0.0,0.031796502384737683,2019-07-05,3.8,4,192
31622417,"Vibrant, Modern, Chelsea 1 Bd Sleeps  4",236896088,Alice,Manhattan,Chelsea,40.74125,-73.99876,Entire Home/Apt,0.5988023952095809,0.1,0.006359300476947536,2019-06-11,0.85,1,6
31622448,Home Studio Suite,4852748,Michelle,Manhattan,Harlem,40.8063,-73.9454,Private Room,0.31437125748503,0.30000000000000004,0.003179650238473768,2019-05-31,1.15,6,119
31623508,Flex 3 Bedroom And Super Spacious Unit In Bushwick,26738513,Malachi,Brooklyn,Bushwick,40.69187,-73.91464,Entire Home/Apt,0.4041916167664671,0.6000000000000001,0.0,2019-06-23,0.72,3,204
31624317,Private Bedstuy Wabi-Sabi Apart. W/ Own Backyard.,154302755,Vika & Josh,Brooklyn,Bedford-Stuyvesant,40.6881,-73.92766,Entire Home/Apt,0.38922155688622756,0.20000000000000004,0.012718600953895072,2019-07-01,1.47,5,110
31624608,"Homey, Comfy Bedroom With King Size Bed!",154302755,Vika & Josh,Brooklyn,Bedford-Stuyvesant,40.68796,-73.9259,Private Room,0.17964071856287425,0.20000000000000004,0.007949125596184421,2019-05-24,0.89,5,110
31624832,"Bright, Sunny Bedroom With Backyard",154302755,Vika & Josh,Brooklyn,Bedford-Stuyvesant,40.68803,-73.92601,Private Room,0.14970059880239522,0.1,0.009538950715421305,2019-05-25,1.15,5,125
31624862,Upper East Side Studio On 68Th Street,10371008,Anna,Manhattan,Upper East Side,40.76455,-73.95646,Entire Home/Apt,0.4041916167664671,0.30000000000000004,0.001589825119236884,2019-06-13,1.0,2,217
31626662,Beautiful Bed-Stuy Open Concept Garden Apartment,237107169,Cinthya,Brooklyn,Bedford-Stuyvesant,40.68425,-73.92443,Entire Home/Apt,0.407185628742515,0.1,0.028616852146263912,2019-07-01,3.46,1,74
31626920,Quiet Place At Manhattan Midtown West,50339845,Jitabella,Manhattan,Upper West Side,40.7733,-73.98913,Private Room,0.14970059880239522,0.0,0.004769475357710652,2019-02-06,0.53,1,0
31638687,New  Luxury 1 Bedroom On Ues  Perfect Location!!!,237201559,David,Manhattan,Upper East Side,40.77112,-73.95405,Entire Home/Apt,0.5239520958083833,0.1,0.025437201907790145,2019-07-03,3.72,1,233
31639432,Entire Cozy Studio In Central Harlem,37277862,Lucy,Manhattan,Harlem,40.80864,-73.94453,Entire Home/Apt,0.25449101796407186,0.1,0.011128775834658189,2019-04-20,1.24,1,0
31641843,Sunny Bedroom In Williamsburg / Chambre Privée,184600679,Raphaëlle,Brooklyn,Williamsburg,40.71013,-73.95206,Private Room,0.25449101796407186,0.5000000000000001,0.001589825119236884,2019-04-30,0.43,1,0
31647134,Luxury Sohostyle 2 Bedroom Downtown Manhattan.,91571876,Lena,Manhattan,Lower East Side,40.71889,-73.99231,Entire Home/Apt,0.7634730538922156,0.1,0.020667726550079493,2019-05-30,2.32,1,239
31647516,Elegant & Bright 1 Bedroom In West Village,237204047,Ryan,Manhattan,West Village,40.72963,-74.0033,Entire Home/Apt,0.7485029940119761,0.1,0.017488076311605726,2019-05-31,2.34,1,0
31647962,Spacious And Stylish Harlem Apartment,237280886,Nicola,Manhattan,Harlem,40.82636,-73.94985,Entire Home/Apt,0.2844311377245509,0.1,0.0,2019-06-23,0.72,1,0
31648320,"Times Square Suite With Amazing Views, High Rise !",237283897,Mj,Manhattan,Theater District,40.75412,-73.98601,Entire Home/Apt,0.35628742514970063,0.0,0.028616852146263912,2019-06-21,3.18,1,302
31649210,One Bedroom,111586798,Percival,Bronx,Soundview,40.82121,-73.87764,Private Room,0.19461077844311378,0.6000000000000001,0.0,2019-06-23,0.72,1,90
31651200,Private Room In Midtown Manhattan With Balcony,10318796,Roberta,Manhattan,Midtown,40.75403,-73.9715,Private Room,0.47904191616766467,0.1,0.0,2019-06-23,0.72,1,0
31651359,Huge Private Room Near Brooklyn Museum,181382109,Jacob,Brooklyn,Crown Heights,40.66911,-73.95982,Private Room,0.2035928143712575,0.0,0.001589825119236884,2019-05-13,0.52,1,59
31652405,"Private Room,29Fl In Luxury Bldg Midtown Manhattan",237320600,Katya,Manhattan,Midtown,40.7532,-73.97141,Private Room,0.35628742514970063,0.1,0.001589825119236884,2019-02-17,0.21,1,0
31652565,Green  Moon#2,208136645,Andre,Brooklyn,Flatlands,40.62655,-73.9407,Private Room,0.14670658682634732,0.1,0.001589825119236884,2019-04-03,0.31,4,96
31663848,Gorgeous Sunny Luxury Williamsburg Condo,237406328,Daniel,Brooklyn,Williamsburg,40.71447,-73.95108,Entire Home/Apt,0.4191616766467066,0.1,0.04769475357710652,2019-07-07,5.56,1,135
31665707,Bohemian Pied A Terre,27473538,Yael,Brooklyn,Greenpoint,40.72712,-73.95674,Entire Home/Apt,0.7485029940119761,0.4,0.0,2019-06-23,0.72,1,43
31667621,Manhattan Studio 7,204811322,J Danny,Manhattan,Chelsea,40.74826,-73.98887,Private Room,0.658682634730539,0.20000000000000004,0.007949125596184421,2019-06-20,2.73,2,21
31668199,Spread Love It’S The Brooklyn Way.,130023,Lloyd,Brooklyn,Bedford-Stuyvesant,40.68306,-73.93104,Entire Home/Apt,0.43413173652694614,0.4,0.007949125596184421,2019-06-15,1.43,2,244
31668461,Amazing And Lofty 2Bd Space In Williamsburg,236432765,Aleks,Brooklyn,Williamsburg,40.71524,-73.9553,Entire Home/Apt,0.5988023952095809,0.1,0.022257551669316377,2019-06-30,3.93,2,330
31668481,Beautiful 1 Bdr In The Heart Of Williamsburg,230930866,Kim,Brooklyn,Williamsburg,40.71788,-73.96398,Entire Home/Apt,0.5239520958083833,0.20000000000000004,0.003179650238473768,2019-06-01,0.53,1,5
31669029,Cozy Bedroom In Artsy Bushwick Loft,7571700,Harris,Brooklyn,Williamsburg,40.70404,-73.93348,Private Room,0.1347305389221557,0.20000000000000004,0.004769475357710652,2019-04-23,0.76,1,0
31669717,Cozy One Bedroom By Central Park,225612108,Rina,Manhattan,Upper West Side,40.79385,-73.96351,Entire Home/Apt,0.3592814371257485,0.6000000000000001,0.001589825119236884,2019-03-25,0.28,1,0
31669844,Studio In Lovely Astoria,46324691,Eva,Queens,Astoria,40.77026,-73.92574,Entire Home/Apt,0.37425149700598803,0.6000000000000001,0.003179650238473768,2019-04-03,0.58,1,0
31670111,Greenpoint Sun Garden (Entire Loft),108150300,Cassi,Brooklyn,Greenpoint,40.72713,-73.95509,Entire Home/Apt,0.44910179640718567,0.0,0.001589825119236884,2019-02-18,0.21,2,2
31670237,Dominiques Homesharing  Room Nyc* Metro*Quiet*Safe,310670,Vie,Bronx,Eastchester,40.88009,-73.83456,Private Room,0.2035928143712575,0.1,0.0,2019-06-23,0.72,13,364
31670590,East Village/Union Square Flat,237464350,Jake,Manhattan,East Village,40.73315,-73.98688,Entire Home/Apt,0.5,0.4,0.020667726550079493,2019-06-20,2.75,1,91
31670608,Contemporary Duplex With Grand Master Suite,50612451,Valentin,Brooklyn,Crown Heights,40.67577,-73.92393,Entire Home/Apt,0.658682634730539,0.20000000000000004,0.006359300476947536,2019-07-06,4.0,1,76
31670625,Bright Financial District Apartment With Views,237283862,Benjamin,Manhattan,Financial District,40.70504,-74.00787,Entire Home/Apt,0.7485029940119761,0.1,0.009538950715421305,2019-04-06,1.26,1,0
31670943,Nice Quite Place,73676875,Jonathan,Bronx,Claremont Village,40.84381,-73.90827,Entire Home/Apt,0.23952095808383234,0.1,0.0,2019-06-23,0.72,1,321
31671056,Standalone Room In The Heart Of Astoria,137734836,Walter,Queens,Astoria,40.7576,-73.91735,Private Room,0.16167664670658682,0.1,0.001589825119236884,2019-06-19,1.0,1,56
31671911,Harry Potter Den,138456145,Neal,Brooklyn,Bushwick,40.69294,-73.90744,Private Room,0.10479041916167665,0.6000000000000001,0.001589825119236884,2019-04-27,0.41,1,36
31671972,Nyc Entire Floor Large Space,237474824,Cho Cheong,Brooklyn,South Slope,40.66052,-73.9843,Entire Home/Apt,0.1347305389221557,0.4,0.001589825119236884,2019-03-04,0.23,1,28
31672538,Home Away From Home,237482248,Jacob,Queens,Sunnyside,40.74372,-73.92416,Entire Home/Apt,0.5988023952095809,0.0,0.001589825119236884,2019-06-21,1.0,1,179
31673405,Sunny 2 Bedroom In Central Brooklyn!,121842697,Lo,Brooklyn,Crown Heights,40.67648,-73.93814,Entire Home/Apt,0.5988023952095809,0.4,0.022257551669316377,2019-06-22,3.59,1,96
31675232,Brooklyn Exquisite,206288086,Akram,Brooklyn,Fort Greene,40.6927,-73.97265,Entire Home/Apt,0.4940119760479042,0.1,0.020667726550079493,2019-06-30,3.05,2,273
31675244,Large Bedroom In Excellent Chinatown/Les Apartment,41108789,Ulysses,Manhattan,Chinatown,40.71444,-73.99344,Private Room,0.25449101796407186,0.1,0.0397456279809221,2019-06-17,5.0,1,24
31675967,"Bright, Spacious, Minimalist Room In Cool Spot",220071184,Madison,Brooklyn,Williamsburg,40.70824,-73.94423,Private Room,0.17065868263473055,0.1,0.001589825119236884,2019-06-09,1.0,1,3
31677408,Perfect Upper West Side Studio,28334703,Stephen,Manhattan,Upper West Side,40.77974,-73.97973,Entire Home/Apt,0.44910179640718567,0.30000000000000004,0.003179650238473768,2019-06-26,0.71,1,7
31677547,New Williamsburg Gardens Large Room Private Bath,86604612,Janet,Brooklyn,Williamsburg,40.70624,-73.9508,Private Room,0.22455089820359284,0.1,0.004769475357710652,2019-06-22,0.74,1,0
31682665,Cozy Place In Astoria,8810794,Marcela,Queens,Long Island City,40.74776,-73.92875,Private Room,0.14970059880239522,0.0,0.015898251192368842,2019-06-30,2.13,1,125
31684570,Designer Apartment In Cool Two Bridges,48911266,Tess,Manhattan,Chinatown,40.71382,-73.99609,Entire Home/Apt,0.5239520958083833,0.1,0.006359300476947536,2019-05-19,0.85,2,18
31687149,Cozy South Brooklyn Apartment For A Single/Couple,32552738,Stella,Brooklyn,Kensington,40.64159,-73.9796,Entire Home/Apt,0.2694610778443114,0.1,0.014308426073131956,2019-03-18,1.75,1,0
31688794,Awesome 1 Br Apartment,24618314,Mishka,Brooklyn,Bedford-Stuyvesant,40.68638,-73.95442,Entire Home/Apt,0.16766467065868265,0.20000000000000004,0.003179650238473768,2019-02-18,0.36,1,0
31690275,Cozy & Colorful In Bushwick,71635863,Anne,Brooklyn,Bushwick,40.69034,-73.91976,Private Room,0.19461077844311378,0.0,0.0397456279809221,2019-07-05,4.78,1,7
31690969,Stay In The ❤️Of Manhattan!,14892784,Melanie,Manhattan,Midtown,40.75979,-73.96463,Private Room,0.29940119760479045,0.0,0.031796502384737683,2019-06-16,4.29,1,7
31691209,"All Set For Guys, Don’T Miss Out",51596474,Antony,Brooklyn,Gravesend,40.58453,-73.97172,Shared Room,0.059880239520958084,0.4,0.007949125596184421,2019-04-29,1.01,12,0
31691927,"One Room, In The Heights",13743148,Michelle,Manhattan,Washington Heights,40.8429,-73.93858,Private Room,0.19461077844311378,0.0,0.0,2019-06-23,0.72,1,310
31692426,Charming 2 Bedroom Brownstone Apartment,237668552,Kim,Brooklyn,Cobble Hill,40.68525,-73.99837,Entire Home/Apt,0.5988023952095809,0.1,0.006359300476947536,2019-07-07,1.38,2,22
31692860,2 Bedroom Apartment With A Big Outdoor Terrace,169148493,Alan,Queens,Ditmars Steinway,40.77363,-73.91188,Private Room,0.2694610778443114,0.30000000000000004,0.0,2019-06-23,0.72,1,0
